WARN  2013-07-26 09:28:43,113 [21] stleLogCallInterceptor - Process for service method [IAccountService.GetAllAccountInfo] take: [3089 ms], it is exceed 2s
INFO  2013-07-26 09:28:43,113 [21] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 3089 millisecond
INFO  2013-07-26 09:29:13,248 [23] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
INFO  2013-07-26 09:29:15,654 [23] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 1694 millisecond
INFO  2013-07-26 09:29:36,274 [21] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
WARN  2013-07-26 09:29:44,601 [21] stleLogCallInterceptor - Process for service method [IAccountService.GetAllAccountInfo] take: [8318 ms], it is exceed 2s
INFO  2013-07-26 09:29:44,601 [21] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 8318 millisecond
INFO  2013-07-26 10:00:10,533 [22] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
INFO  2013-07-26 10:22:42,466 [10] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
INFO  2013-07-26 10:22:44,976 [10] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 1959 millisecond
INFO  2013-07-26 11:12:32,227 [20] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
WARN  2013-07-26 11:12:51,695 [20] stleLogCallInterceptor - Process for service method [IAccountService.GetAllAccountInfo] take: [18059 ms], it is exceed 2s
INFO  2013-07-26 11:12:52,479 [20] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 18059 millisecond
INFO  2013-07-26 14:07:23,895 [10] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
WARN  2013-07-26 14:07:39,531 [10] stleLogCallInterceptor - Process for service method [IAccountService.GetAllAccountInfo] take: [14407 ms], it is exceed 2s
INFO  2013-07-26 14:07:39,531 [10] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 14407 millisecond
INFO  2013-07-29 08:43:03,486 [5] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
INFO  2013-07-29 08:43:04,810 [5] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 1288 millisecond
INFO  2013-07-30 09:57:36,725 [5] AutofacBootstrapper    - /n
INFO  2013-07-30 09:57:36,747 [5] AutofacBootstrapper    - /******** Application starts : 07/30/2013 09:57:36*********/
INFO  2013-07-30 09:57:36,768 [5] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 09:57:36,789 [5] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-07-30 09:57:36,803 [5] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-07-30 09:57:36,805 [5] AutofacBootstrapper    - --- Register AccountController
INFO  2013-07-30 09:57:36,807 [5] AutofacBootstrapper    - --- Register HomeController
INFO  2013-07-30 09:57:36,807 [5] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-07-30 09:57:36,807 [5] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-07-30 09:57:36,808 [5] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
INFO  2013-07-30 09:57:36,862 [5] AutofacBootstrapper    - /******** Application started sucessfully: 07/30/2013 09:57:36 *********/
INFO  2013-07-30 09:57:50,088 [5] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
INFO  2013-07-30 09:57:51,661 [5] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 1572 millisecond
INFO  2013-07-30 10:26:29,533 [28] AutofacBootstrapper    - 

INFO  2013-07-30 10:26:29,541 [28] AutofacBootstrapper    - /******** Application starts : 07/30/2013 10:26:29*********/
INFO  2013-07-30 10:26:29,549 [28] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 10:26:29,565 [28] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-07-30 10:26:29,565 [28] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-07-30 10:26:29,566 [28] AutofacBootstrapper    - --- Register AccountController
INFO  2013-07-30 10:26:29,568 [28] AutofacBootstrapper    - --- Register HomeController
INFO  2013-07-30 10:26:29,568 [28] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-07-30 10:26:29,569 [28] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-07-30 10:26:29,569 [28] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
INFO  2013-07-30 10:26:29,591 [28] AutofacBootstrapper    - /******** Application started sucessfully: 07/30/2013 10:26:29 *********/
INFO  2013-07-30 10:26:29,928 [28] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
INFO  2013-07-30 10:26:30,229 [28] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 301 millisecond
INFO  2013-07-30 11:11:23,759 [33] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-07-30 11:11:23,774 [33] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 11:16:15,401 [33] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-07-30 11:16:15,443 [33] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 11:17:52,062 [33] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-07-30 11:17:52,062 [33] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-07-30 11:17:52,064 [33] AutofacBootstrapper    - --- Register AccountController
INFO  2013-07-30 11:17:52,067 [33] AutofacBootstrapper    - --- Register HomeController
INFO  2013-07-30 11:17:52,067 [33] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-07-30 11:17:52,067 [33] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-07-30 11:17:52,067 [33] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
INFO  2013-07-30 11:17:52,185 [33] AutofacBootstrapper    - /******** Application started sucessfully *********/
INFO  2013-07-30 11:17:53,019 [33] stleLogCallInterceptor - Start call service method: IAccountService.GetAllAccountInfo
INFO  2013-07-30 11:17:53,141 [33] stleLogCallInterceptor - End call service method: IAccountService.GetAllAccountInfo. It takes: 121 millisecond
INFO  2013-07-30 13:06:01,654 [54] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-07-30 13:06:01,670 [54] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 13:06:35,708 [54] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-07-30 13:06:35,709 [54] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-07-30 13:06:35,710 [54] AutofacBootstrapper    - --- Register AccountController
INFO  2013-07-30 13:06:35,717 [54] AutofacBootstrapper    - --- Register HomeController
INFO  2013-07-30 13:06:35,717 [54] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-07-30 13:06:35,718 [54] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-07-30 13:06:35,719 [54] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
INFO  2013-07-30 13:06:35,740 [54] AutofacBootstrapper    - /******** Application started sucessfully *********/
INFO  2013-07-30 13:08:47,987 [54] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-07-30 13:08:48,003 [54] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 13:10:04,458 [5] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-07-30 13:10:04,467 [5] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 13:11:20,249 [5] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-07-30 13:11:20,250 [5] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-07-30 13:11:20,251 [5] AutofacBootstrapper    - --- Register AccountController
INFO  2013-07-30 13:11:20,258 [5] AutofacBootstrapper    - --- Register HomeController
INFO  2013-07-30 13:11:20,258 [5] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-07-30 13:11:20,258 [5] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-07-30 13:11:20,286 [5] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
INFO  2013-07-30 13:11:20,324 [5] AutofacBootstrapper    - /******** Application started sucessfully *********/
INFO  2013-07-30 13:19:45,949 [13] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-07-30 13:19:45,964 [13] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 13:20:55,461 [13] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-07-30 13:20:55,462 [13] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-07-30 13:20:55,463 [13] AutofacBootstrapper    - --- Register AccountController
INFO  2013-07-30 13:20:55,470 [13] AutofacBootstrapper    - --- Register HomeController
INFO  2013-07-30 13:20:55,470 [13] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-07-30 13:20:55,471 [13] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-07-30 13:20:55,471 [13] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
INFO  2013-07-30 13:20:55,492 [13] AutofacBootstrapper    - /******** Application started sucessfully *********/
INFO  2013-07-30 13:21:11,860 [13] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-07-30 13:21:11,875 [13] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 13:22:09,959 [13] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-07-30 13:22:09,973 [13] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 13:22:59,152 [13] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-07-30 13:22:59,153 [13] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-07-30 13:22:59,155 [13] AutofacBootstrapper    - --- Register AccountController
INFO  2013-07-30 13:22:59,162 [13] AutofacBootstrapper    - --- Register HomeController
INFO  2013-07-30 13:22:59,162 [13] AutofacBootstrapper    - --- Register HomeVMBuilder
INFO  2013-07-30 13:22:59,162 [13] AutofacBootstrapper    - --- Register HomeVMPersistence
INFO  2013-07-30 13:22:59,163 [13] AutofacBootstrapper    - *** Register View Model and Controller was completed ***
INFO  2013-07-30 13:22:59,184 [13] AutofacBootstrapper    - /******** Application started sucessfully *********/
INFO  2013-07-30 13:28:09,322 [6] AutofacBootstrapper    - /******** Application starts *********/
INFO  2013-07-30 13:28:09,337 [6] AutofacBootstrapper    - *** Star register services ***
INFO  2013-07-30 13:28:21,756 [6] AutofacBootstrapper    - *** Register services was completed ***
INFO  2013-07-30 13:28:21,757 [6] AutofacBootstrapper    - *** Star register View Model and Controller ***
INFO  2013-07-30 13:28:21,759 [6] AutofacBootstrapper    - --- Register AccountController
INFO  2013-07-30 13:28:21,765 [6] AutofacBootstrapper    - --- Register HomeController
